Arm,Reward,Regret,Algorithm
3,4.488311504246587,0,Thompson Sampling
3,5.221238904356915,0,Thompson Sampling
3,3.987962927669387,0,Thompson Sampling
3,3.5890470558594783,0,Thompson Sampling
3,1.3928572766408926,0,Thompson Sampling
3,6.000094094450254,0,Thompson Sampling
3,4.639304914140844,0,Thompson Sampling
3,4.4699830437956205,0,Thompson Sampling
3,4.324631607182068,0,Thompson Sampling
3,4.101350304093745,0,Thompson Sampling
3,3.8029618402741128,0,Thompson Sampling
3,4.888475237079666,0,Thompson Sampling
3,3.4044717984837543,0,Thompson Sampling
3,6.122647265232393,0,Thompson Sampling
3,5.386342838879985,0,Thompson Sampling
3,2.931157691605443,0,Thompson Sampling
3,3.6488674955147853,0,Thompson Sampling
3,5.904357452956919,0,Thompson Sampling
3,4.282365866044151,0,Thompson Sampling
3,3.8317617113933875,0,Thompson Sampling
3,3.6836861533545258,0,Thompson Sampling
3,3.6587860652306783,0,Thompson Sampling
3,3.6022819152453107,0,Thompson Sampling
3,3.537791587100868,0,Thompson Sampling
3,4.458569535395953,0,Thompson Sampling
3,3.010672026203384,0,Thompson Sampling
3,4.311017854885661,0,Thompson Sampling
3,4.61782472064135,0,Thompson Sampling
3,4.851690042120065,0,Thompson Sampling
3,3.399587581194269,0,Thompson Sampling
3,5.623456697256626,0,Thompson Sampling
3,3.8621994193658042,0,Thompson Sampling
3,3.894577797170476,0,Thompson Sampling
3,3.4272274118818817,0,Thompson Sampling
3,3.6799884479446874,0,Thompson Sampling
3,3.9635754171298787,0,Thompson Sampling
3,4.1584756119433415,0,Thompson Sampling
3,4.1891975218586825,0,Thompson Sampling
3,3.965099343935587,0,Thompson Sampling
3,4.364187687082532,0,Thompson Sampling
3,2.3392898272716196,0,Thompson Sampling
3,3.855929480864353,0,Thompson Sampling
3,3.870307943346662,0,Thompson Sampling
3,6.15365205593374,0,Thompson Sampling
3,4.029469774795399,0,Thompson Sampling
3,3.303296014738266,0,Thompson Sampling
3,3.466816058228655,0,Thompson Sampling
3,5.28777514106403,0,Thompson Sampling
3,3.6097367275631282,0,Thompson Sampling
3,5.237478148124504,0,Thompson Sampling
3,2.642477844902677,0,Thompson Sampling
3,4.982674873842342,0,Thompson Sampling
3,3.474562677309516,0,Thompson Sampling
3,4.713980796300168,0,Thompson Sampling
3,2.3449972111483017,0,Thompson Sampling
3,4.059480344296716,0,Thompson Sampling
3,4.738938445021628,0,Thompson Sampling
3,4.2099813287430266,0,Thompson Sampling
3,4.161027886568289,0,Thompson Sampling
3,3.729240510852975,0,Thompson Sampling
3,4.774341090849348,0,Thompson Sampling
3,4.638276965901557,0,Thompson Sampling
3,4.4364798787245725,0,Thompson Sampling
3,3.459605969644387,0,Thompson Sampling
3,3.378617008498154,0,Thompson Sampling
3,3.0245624589092257,0,Thompson Sampling
3,2.7423563702349036,0,Thompson Sampling
3,3.7376536548198525,0,Thompson Sampling
3,4.42955190915252,0,Thompson Sampling
3,5.916022108056925,0,Thompson Sampling
3,2.2659716747467433,0,Thompson Sampling
3,3.8171857984852986,0,Thompson Sampling
3,4.145178379450584,0,Thompson Sampling
3,4.044855908913276,0,Thompson Sampling
3,4.251150734454594,0,Thompson Sampling
3,1.4303815150446408,0,Thompson Sampling
3,3.7092711778283056,0,Thompson Sampling
3,2.7183430387250813,0,Thompson Sampling
3,3.4345973711848288,0,Thompson Sampling
3,4.058532477145504,0,Thompson Sampling
3,2.2368868253904983,0,Thompson Sampling
3,2.434764920964063,0,Thompson Sampling
3,3.9014040331304733,0,Thompson Sampling
3,3.1621743916218716,0,Thompson Sampling
3,1.2519620765612856,0,Thompson Sampling
3,3.2507858794598388,0,Thompson Sampling
3,2.8579337900727424,0,Thompson Sampling
3,3.9028598821572875,0,Thompson Sampling
3,4.1912647815840725,0,Thompson Sampling
3,3.6436225714360235,0,Thompson Sampling
3,4.160882097632252,0,Thompson Sampling
3,2.8529397476345837,0,Thompson Sampling
3,4.359522399274093,0,Thompson Sampling
3,5.715984657796939,0,Thompson Sampling
3,3.2568370286202555,0,Thompson Sampling
3,4.854692452915057,0,Thompson Sampling
3,3.9008504241703403,0,Thompson Sampling
3,4.758485135455956,0,Thompson Sampling
3,3.444716312674469,0,Thompson Sampling
3,2.7788935528512484,0,Thompson Sampling
3,2.4882507239704745,0,Thompson Sampling
3,3.810124833027651,0,Thompson Sampling
3,3.5287206337164028,0,Thompson Sampling
3,5.428350519233183,0,Thompson Sampling
3,2.6642996131100762,0,Thompson Sampling
3,2.65014416856146,0,Thompson Sampling
3,3.6798889471025475,0,Thompson Sampling
3,4.556207864026653,0,Thompson Sampling
3,4.509651974985807,0,Thompson Sampling
3,4.065418732113399,0,Thompson Sampling
3,5.145471114622504,0,Thompson Sampling
3,3.0219281401076277,0,Thompson Sampling
3,2.81080178798367,0,Thompson Sampling
3,4.843762633296133,0,Thompson Sampling
3,5.380539451529216,0,Thompson Sampling
3,3.09546831012874,0,Thompson Sampling
3,3.884039980167482,0,Thompson Sampling
3,4.356680384945249,0,Thompson Sampling
3,2.67194978223319,0,Thompson Sampling
3,4.510010266336307,0,Thompson Sampling
3,3.5860379759813608,0,Thompson Sampling
3,3.010950004569717,0,Thompson Sampling
3,5.026635483063684,0,Thompson Sampling
3,3.8631142853493583,0,Thompson Sampling
3,2.5886255502504705,0,Thompson Sampling
3,6.47629763255237,0,Thompson Sampling
3,4.463210626418732,0,Thompson Sampling
3,2.1946103480419357,0,Thompson Sampling
3,4.652833724487627,0,Thompson Sampling
3,3.345533774852366,0,Thompson Sampling
3,3.2682191241260696,0,Thompson Sampling
3,3.006599652259308,0,Thompson Sampling
3,4.167595582361672,0,Thompson Sampling
3,2.522441572522454,0,Thompson Sampling
3,4.599383626813761,0,Thompson Sampling
3,2.873994715073678,0,Thompson Sampling
3,3.029514697113985,0,Thompson Sampling
3,2.941239280497184,0,Thompson Sampling
3,4.213009483553561,0,Thompson Sampling
3,4.309295848179889,0,Thompson Sampling
3,4.568289018588598,0,Thompson Sampling
3,4.561330857036363,0,Thompson Sampling
3,4.810624672126097,0,Thompson Sampling
3,5.301133652757173,0,Thompson Sampling
3,1.9897540672758298,0,Thompson Sampling
3,1.7023394756664159,0,Thompson Sampling
3,3.174999007413157,0,Thompson Sampling
3,2.82662437295799,0,Thompson Sampling
3,6.114955435854991,0,Thompson Sampling
3,2.931312934372567,0,Thompson Sampling
3,5.136898814608688,0,Thompson Sampling
3,3.9072092227734365,0,Thompson Sampling
3,6.032298013104118,0,Thompson Sampling
3,3.5056315096313457,0,Thompson Sampling
3,4.645298267594917,0,Thompson Sampling
3,5.506081746962636,0,Thompson Sampling
3,3.480754923250184,0,Thompson Sampling
3,4.099132917791321,0,Thompson Sampling
3,4.925472403042926,0,Thompson Sampling
3,3.8110701107733305,0,Thompson Sampling
3,5.040082253990649,0,Thompson Sampling
3,5.18043065359931,0,Thompson Sampling
3,3.472134262317647,0,Thompson Sampling
3,2.4167047746297867,0,Thompson Sampling
3,3.554301875002608,0,Thompson Sampling
3,3.438448796000533,0,Thompson Sampling
3,4.068424358855146,0,Thompson Sampling
3,4.066586036422545,0,Thompson Sampling
3,2.449734799167498,0,Thompson Sampling
3,4.141835935901995,0,Thompson Sampling
3,2.797292081799464,0,Thompson Sampling
3,5.182668482406168,0,Thompson Sampling
3,5.045178794891477,0,Thompson Sampling
3,4.3137200007066365,0,Thompson Sampling
3,4.374390704475773,0,Thompson Sampling
3,4.606602252931442,0,Thompson Sampling
3,5.511664560369646,0,Thompson Sampling
3,2.263545484628535,0,Thompson Sampling
3,3.899778004848982,0,Thompson Sampling
3,3.5216361602856217,0,Thompson Sampling
3,4.113743451550358,0,Thompson Sampling
3,2.829806363782176,0,Thompson Sampling
3,5.623191455713463,0,Thompson Sampling
3,3.9677179611566067,0,Thompson Sampling
3,3.7269677615478054,0,Thompson Sampling
3,3.1016937686660926,0,Thompson Sampling
3,3.8932731531956497,0,Thompson Sampling
3,4.968870764392821,0,Thompson Sampling
3,5.539782166116955,0,Thompson Sampling
3,5.033545017504178,0,Thompson Sampling
3,3.836711676278962,0,Thompson Sampling
3,3.6791313492824833,0,Thompson Sampling
3,4.793474128845724,0,Thompson Sampling
3,3.7315024740943796,0,Thompson Sampling
3,5.831849043772263,0,Thompson Sampling
3,5.198746521588912,0,Thompson Sampling
3,3.837665184729207,0,Thompson Sampling
3,1.584579852279627,0,Thompson Sampling
3,4.475737007419026,0,Thompson Sampling
3,4.6614799442551345,0,Thompson Sampling
3,4.792730608778711,0,Thompson Sampling
3,2.8640028283870773,0,Thompson Sampling
3,4.602139888584774,0,Thompson Sampling
3,3.061165098408428,0,Thompson Sampling
3,4.664269305175821,0,Thompson Sampling
3,5.50689508710861,0,Thompson Sampling
3,4.640443274105829,0,Thompson Sampling
3,3.927705537710027,0,Thompson Sampling
3,5.199306811974443,0,Thompson Sampling
3,5.7465086282857945,0,Thompson Sampling
3,2.022652079672209,0,Thompson Sampling
3,3.0885066257810587,0,Thompson Sampling
3,3.212257906058814,0,Thompson Sampling
3,3.418363943555127,0,Thompson Sampling
3,6.805087610749593,0,Thompson Sampling
3,3.736812373496231,0,Thompson Sampling
3,4.795964876505288,0,Thompson Sampling
3,3.018511526240761,0,Thompson Sampling
3,3.0146389952676853,0,Thompson Sampling
3,3.1749092742687153,0,Thompson Sampling
3,3.9196475142470715,0,Thompson Sampling
3,5.622476641038504,0,Thompson Sampling
3,3.793460010922421,0,Thompson Sampling
3,3.9078057718056356,0,Thompson Sampling
3,3.344895199200519,0,Thompson Sampling
3,3.065592366016498,0,Thompson Sampling
3,3.0503453721230853,0,Thompson Sampling
3,3.9774157220208024,0,Thompson Sampling
3,5.19831092994704,0,Thompson Sampling
3,3.0499839000984728,0,Thompson Sampling
3,4.9628090998029855,0,Thompson Sampling
3,3.070578426908835,0,Thompson Sampling
3,4.511800126211183,0,Thompson Sampling
3,4.483887100760281,0,Thompson Sampling
3,3.4175792133987466,0,Thompson Sampling
3,3.5553493648160437,0,Thompson Sampling
3,5.686340052483052,0,Thompson Sampling
3,2.0651418160573054,0,Thompson Sampling
3,4.474650127704839,0,Thompson Sampling
3,4.871639254459179,0,Thompson Sampling
3,3.607890487683112,0,Thompson Sampling
3,3.1774108394433007,0,Thompson Sampling
3,5.0464306000772154,0,Thompson Sampling
3,2.354126830496167,0,Thompson Sampling
3,4.193147086896266,0,Thompson Sampling
3,2.7315271530720637,0,Thompson Sampling
3,5.70687101722878,0,Thompson Sampling
3,3.3774203053609977,0,Thompson Sampling
3,3.7575771464954246,0,Thompson Sampling
3,3.18440878268225,0,Thompson Sampling
3,4.620311515346009,0,Thompson Sampling
3,3.3053001073085695,0,Thompson Sampling
3,4.969361749504386,0,Thompson Sampling
3,4.378016220659617,0,Thompson Sampling
3,2.990453642860105,0,Thompson Sampling
3,5.508080219173198,0,Thompson Sampling
3,4.229808261519918,0,Thompson Sampling
3,2.920364389315596,0,Thompson Sampling
3,5.480701095864988,0,Thompson Sampling
3,2.8502802871919743,0,Thompson Sampling
3,3.356763688710236,0,Thompson Sampling
3,4.386791247907309,0,Thompson Sampling
3,5.296024695754736,0,Thompson Sampling
3,3.384700090591667,0,Thompson Sampling
3,3.025005348336084,0,Thompson Sampling
3,4.9298118667974995,0,Thompson Sampling
3,3.288173487830449,0,Thompson Sampling
3,3.634506154180678,0,Thompson Sampling
3,2.360831655424054,0,Thompson Sampling
3,3.3653781869099006,0,Thompson Sampling
3,3.2264517569780167,0,Thompson Sampling
3,1.977693932059466,0,Thompson Sampling
3,2.0953101636260927,0,Thompson Sampling
3,3.75205189866519,0,Thompson Sampling
3,5.67594745732037,0,Thompson Sampling
3,5.028633454741719,0,Thompson Sampling
3,2.997178339542053,0,Thompson Sampling
3,3.2204006531753446,0,Thompson Sampling
3,3.7821856703450374,0,Thompson Sampling
3,3.8312211385904806,0,Thompson Sampling
3,4.040633597898899,0,Thompson Sampling
3,3.535258022616642,0,Thompson Sampling
3,2.6508780493891697,0,Thompson Sampling
3,4.578436409769629,0,Thompson Sampling
3,5.192418356595456,0,Thompson Sampling
3,3.2227803433735827,0,Thompson Sampling
3,4.244567084967895,0,Thompson Sampling
3,2.278392218390905,0,Thompson Sampling
3,5.225045137522614,0,Thompson Sampling
3,2.7808071749159593,0,Thompson Sampling
3,3.9689084532441083,0,Thompson Sampling
3,5.130233961919925,0,Thompson Sampling
3,3.864393417724217,0,Thompson Sampling
3,6.266473877249151,0,Thompson Sampling
3,3.7207566563407566,0,Thompson Sampling
3,3.749928757942748,0,Thompson Sampling
3,3.4068983953539598,0,Thompson Sampling
3,2.9396838039789945,0,Thompson Sampling
3,3.719191641883017,0,Thompson Sampling
3,5.122687585231056,0,Thompson Sampling
3,6.7499132696493,0,Thompson Sampling
3,3.369530936371572,0,Thompson Sampling
3,2.9799004491248446,0,Thompson Sampling
3,3.897403266470627,0,Thompson Sampling
3,4.825065663044286,0,Thompson Sampling
3,5.9676214773265865,0,Thompson Sampling
3,5.308495384405527,0,Thompson Sampling
3,4.873655911626947,0,Thompson Sampling
3,4.542298499290111,0,Thompson Sampling
3,3.5907508723131443,0,Thompson Sampling
3,3.6482654910067285,0,Thompson Sampling
3,3.5884901367838173,0,Thompson Sampling
3,5.961729610362186,0,Thompson Sampling
3,3.58460744825742,0,Thompson Sampling
3,3.8931199189228742,0,Thompson Sampling
3,4.839561478518689,0,Thompson Sampling
3,3.350343242442509,0,Thompson Sampling
3,4.720515284779411,0,Thompson Sampling
3,4.740534207740892,0,Thompson Sampling
3,3.3774827752060768,0,Thompson Sampling
3,4.4169819436920115,0,Thompson Sampling
3,4.199639881069801,0,Thompson Sampling
3,5.4442963615087505,0,Thompson Sampling
3,5.964948983287863,0,Thompson Sampling
3,4.056730034761036,0,Thompson Sampling
3,3.1456528007604527,0,Thompson Sampling
3,1.7588142913217988,0,Thompson Sampling
3,2.835596431540697,0,Thompson Sampling
3,4.232939230197847,0,Thompson Sampling
3,2.671880563652928,0,Thompson Sampling
3,5.070777906425942,0,Thompson Sampling
3,3.3665590152030047,0,Thompson Sampling
3,2.9778843867577303,0,Thompson Sampling
3,4.223336895080705,0,Thompson Sampling
3,3.921117894617041,0,Thompson Sampling
3,3.8999642400045773,0,Thompson Sampling
3,2.7860222258788374,0,Thompson Sampling
3,5.298454484168598,0,Thompson Sampling
3,1.1500184439150636,0,Thompson Sampling
3,5.184130588567943,0,Thompson Sampling
3,4.000546502288841,0,Thompson Sampling
3,3.8710220851865262,0,Thompson Sampling
3,4.71424749183622,0,Thompson Sampling
3,3.2628266484048174,0,Thompson Sampling
3,2.930274933963217,0,Thompson Sampling
3,4.62213368666186,0,Thompson Sampling
3,4.26302551842879,0,Thompson Sampling
3,3.433667355542388,0,Thompson Sampling
3,4.402159341181183,0,Thompson Sampling
3,4.404419853861158,0,Thompson Sampling
3,5.34660422091997,0,Thompson Sampling
3,6.186973557635971,0,Thompson Sampling
3,3.9299653795096705,0,Thompson Sampling
3,3.4996845309104945,0,Thompson Sampling
3,5.087799109443342,0,Thompson Sampling
3,2.1090269270420654,0,Thompson Sampling
3,3.3038037264085536,0,Thompson Sampling
3,5.532938568563749,0,Thompson Sampling
3,4.150105781045645,0,Thompson Sampling
3,5.181059420120372,0,Thompson Sampling
3,3.716416725924759,0,Thompson Sampling
3,4.897759163389297,0,Thompson Sampling
3,4.330010397319469,0,Thompson Sampling
3,4.015199000849463,0,Thompson Sampling
3,6.708237801283563,0,Thompson Sampling
3,3.626685622543084,0,Thompson Sampling
3,2.020410614519457,0,Thompson Sampling
3,3.3995812264968492,0,Thompson Sampling
3,4.083253039383396,0,Thompson Sampling
3,4.752484383335345,0,Thompson Sampling
3,3.505859969870276,0,Thompson Sampling
3,3.8899592872208077,0,Thompson Sampling
3,6.047650106580929,0,Thompson Sampling
3,4.533491931106222,0,Thompson Sampling
3,3.9235664329583155,0,Thompson Sampling
3,5.357468159531269,0,Thompson Sampling
3,3.7748198294517774,0,Thompson Sampling
3,5.1987585055717584,0,Thompson Sampling
3,5.881375039866258,0,Thompson Sampling
3,4.676969629695554,0,Thompson Sampling
3,4.903334592770518,0,Thompson Sampling
3,4.886492449602686,0,Thompson Sampling
3,2.4284325394012574,0,Thompson Sampling
3,2.5613255569690434,0,Thompson Sampling
3,3.4529679792339785,0,Thompson Sampling
3,3.769314239361665,0,Thompson Sampling
3,3.0247555689586063,0,Thompson Sampling
3,3.863302500719646,0,Thompson Sampling
3,1.72957598737622,0,Thompson Sampling
3,5.2287385459817255,0,Thompson Sampling
3,5.463845412458497,0,Thompson Sampling
3,2.957992489980259,0,Thompson Sampling
3,4.700888070066508,0,Thompson Sampling
3,5.154266323849305,0,Thompson Sampling
3,2.4362024262211053,0,Thompson Sampling
3,3.696669523962571,0,Thompson Sampling
3,2.9032940219956944,0,Thompson Sampling
3,3.78064012813794,0,Thompson Sampling
3,2.0726456889453395,0,Thompson Sampling
3,5.880082101449842,0,Thompson Sampling
3,5.20948092562845,0,Thompson Sampling
3,3.785034987199011,0,Thompson Sampling
3,4.499811100260665,0,Thompson Sampling
3,5.008746084626397,0,Thompson Sampling
3,5.202025165176936,0,Thompson Sampling
3,5.1863683673038246,0,Thompson Sampling
3,3.4553457354903356,0,Thompson Sampling
3,3.4620897692672723,0,Thompson Sampling
3,5.5372432371731914,0,Thompson Sampling
3,3.417701251993516,0,Thompson Sampling
3,2.6833989139769048,0,Thompson Sampling
3,3.528472585556518,0,Thompson Sampling
3,4.003954041279172,0,Thompson Sampling
3,4.2113670875415385,0,Thompson Sampling
3,5.374323814725478,0,Thompson Sampling
3,4.584636000846554,0,Thompson Sampling
3,3.9101701081541065,0,Thompson Sampling
3,3.255797863697356,0,Thompson Sampling
3,3.656861601059612,0,Thompson Sampling
3,4.685468139910313,0,Thompson Sampling
3,1.3034528396190246,0,Thompson Sampling
3,3.3803517322275476,0,Thompson Sampling
3,3.1273969232378946,0,Thompson Sampling
3,3.849261415004622,0,Thompson Sampling
3,3.456480768416169,0,Thompson Sampling
3,3.1810802027021667,0,Thompson Sampling
3,4.156326330294825,0,Thompson Sampling
3,3.8510967573887265,0,Thompson Sampling
3,3.6840392515819076,0,Thompson Sampling
3,4.19352686782179,0,Thompson Sampling
3,5.294860611932233,0,Thompson Sampling
3,4.38647364278582,0,Thompson Sampling
3,2.825448668121801,0,Thompson Sampling
3,4.835594972322564,0,Thompson Sampling
3,4.988308539757606,0,Thompson Sampling
3,4.583260530572268,0,Thompson Sampling
3,3.278425006326482,0,Thompson Sampling
3,5.593708570974263,0,Thompson Sampling
3,4.977275809731431,0,Thompson Sampling
3,4.653627943796208,0,Thompson Sampling
3,3.789329553575633,0,Thompson Sampling
3,3.9123152114149233,0,Thompson Sampling
3,4.493945403482757,0,Thompson Sampling
3,4.271081410993153,0,Thompson Sampling
3,3.016608208720961,0,Thompson Sampling
3,4.012774790070885,0,Thompson Sampling
3,4.7670308603790446,0,Thompson Sampling
3,3.282734373283808,0,Thompson Sampling
3,4.9266760262082245,0,Thompson Sampling
3,3.2303713345356764,0,Thompson Sampling
3,1.6621102214903694,0,Thompson Sampling
3,5.901295212987453,0,Thompson Sampling
3,6.025615246392921,0,Thompson Sampling
3,4.443732436312882,0,Thompson Sampling
3,5.044418180418265,0,Thompson Sampling
3,4.817418521762039,0,Thompson Sampling
3,4.497072910831123,0,Thompson Sampling
3,4.390506692986976,0,Thompson Sampling
3,3.569997020817854,0,Thompson Sampling
3,5.112087927735001,0,Thompson Sampling
3,4.954120234481211,0,Thompson Sampling
3,5.573978222738152,0,Thompson Sampling
3,3.1384831064615435,0,Thompson Sampling
3,5.3095999331906265,0,Thompson Sampling
3,3.4504096221060765,0,Thompson Sampling
3,3.003057098749795,0,Thompson Sampling
3,3.0968079932043957,0,Thompson Sampling
3,4.993612931848665,0,Thompson Sampling
3,5.270265863409078,0,Thompson Sampling
3,3.1026083468048364,0,Thompson Sampling
3,2.4798734537638625,0,Thompson Sampling
3,3.0430798877836365,0,Thompson Sampling
3,3.0404657264761545,0,Thompson Sampling
3,6.665470608670665,0,Thompson Sampling
3,3.3688043812337924,0,Thompson Sampling
3,4.545546569675525,0,Thompson Sampling
3,4.42781209083369,0,Thompson Sampling
3,3.431660734672596,0,Thompson Sampling
3,2.9366609711249616,0,Thompson Sampling
3,4.14174602484558,0,Thompson Sampling
3,4.404419951531187,0,Thompson Sampling
3,4.6078275431326485,0,Thompson Sampling
3,4.609151587764441,0,Thompson Sampling
3,3.9967532960933037,0,Thompson Sampling
3,1.5536775815639556,0,Thompson Sampling
3,3.5148863253607203,0,Thompson Sampling
3,2.271476290201884,0,Thompson Sampling
3,4.4038224670460835,0,Thompson Sampling
3,3.695276067982495,0,Thompson Sampling
3,3.701176612450607,0,Thompson Sampling
3,2.888762802992338,0,Thompson Sampling
3,5.159333843836395,0,Thompson Sampling
3,3.1027553919614084,0,Thompson Sampling
3,4.776665694581978,0,Thompson Sampling
3,3.9010955833879426,0,Thompson Sampling
3,3.3752968347292454,0,Thompson Sampling
3,2.2047084039602067,0,Thompson Sampling
3,3.14692044670624,0,Thompson Sampling
3,5.26820382520796,0,Thompson Sampling
3,0.41627928834711625,0,Thompson Sampling
3,1.4380827045799704,0,Thompson Sampling
3,3.663147295220506,0,Thompson Sampling
3,1.919977707699854,0,Thompson Sampling
3,2.986895841114683,0,Thompson Sampling
3,2.706002043339547,0,Thompson Sampling
3,5.610413095315625,0,Thompson Sampling
3,4.856941040408863,0,Thompson Sampling
3,4.423481821371759,0,Thompson Sampling
3,4.479057808584025,0,Thompson Sampling
3,2.7015872979107884,0,Thompson Sampling
3,4.236147898122642,0,Thompson Sampling
3,3.2617377060926764,0,Thompson Sampling
3,4.329486263585501,0,Thompson Sampling
3,2.324237258067086,0,Thompson Sampling
3,4.3715350892339595,0,Thompson Sampling
3,4.996255358729149,0,Thompson Sampling
3,4.115865203898623,0,Thompson Sampling
3,2.106201243459029,0,Thompson Sampling
3,4.001332925394949,0,Thompson Sampling
3,4.284609394209852,0,Thompson Sampling
3,3.5819631180848086,0,Thompson Sampling
3,2.386198377852321,0,Thompson Sampling
3,3.819716751895475,0,Thompson Sampling
3,3.7272312275244217,0,Thompson Sampling
3,2.9056767294660215,0,Thompson Sampling
3,4.472766201731759,0,Thompson Sampling
3,2.3756977079417716,0,Thompson Sampling
3,5.620356817882931,0,Thompson Sampling
3,5.731879289031049,0,Thompson Sampling
3,3.984219849137799,0,Thompson Sampling
3,5.14129196358111,0,Thompson Sampling
3,3.6863985779902535,0,Thompson Sampling
3,4.690510137143301,0,Thompson Sampling
3,4.5922538656373675,0,Thompson Sampling
3,3.1573366857334495,0,Thompson Sampling
3,4.12425237422143,0,Thompson Sampling
3,3.6162201187787844,0,Thompson Sampling
3,4.10144454459714,0,Thompson Sampling
3,3.9152056776324007,0,Thompson Sampling
3,4.130352853508273,0,Thompson Sampling
3,2.9575579445397944,0,Thompson Sampling
3,4.615773749220573,0,Thompson Sampling
3,4.98910737496271,0,Thompson Sampling
3,4.167803101302487,0,Thompson Sampling
3,4.20234243059607,0,Thompson Sampling
3,4.104540816223875,0,Thompson Sampling
3,5.603673104538101,0,Thompson Sampling
3,3.4749189839494754,0,Thompson Sampling
3,4.3801988658968325,0,Thompson Sampling
3,5.38151793091682,0,Thompson Sampling
3,3.042122192680071,0,Thompson Sampling
3,2.562374665510119,0,Thompson Sampling
3,3.754914044420042,0,Thompson Sampling
3,3.286955838925484,0,Thompson Sampling
3,3.121143327482536,0,Thompson Sampling
3,4.470787182123585,0,Thompson Sampling
3,3.1012318349047563,0,Thompson Sampling
3,3.270556285553036,0,Thompson Sampling
3,4.350764952755426,0,Thompson Sampling
3,4.140034664219153,0,Thompson Sampling
3,4.401142319496533,0,Thompson Sampling
3,4.122150155799432,0,Thompson Sampling
3,5.106130049251565,0,Thompson Sampling
3,4.118027614445306,0,Thompson Sampling
3,6.188891071790529,0,Thompson Sampling
3,4.723601605077425,0,Thompson Sampling
3,3.875058475335344,0,Thompson Sampling
3,5.322230983828133,0,Thompson Sampling
3,5.8555955843505245,0,Thompson Sampling
3,3.8121304448952755,0,Thompson Sampling
3,3.803132662438148,0,Thompson Sampling
3,3.5599539885686196,0,Thompson Sampling
3,2.276800617207633,0,Thompson Sampling
3,2.97086720952149,0,Thompson Sampling
3,3.469554439735421,0,Thompson Sampling
3,4.4786907312320245,0,Thompson Sampling
3,6.169098718423406,0,Thompson Sampling
3,5.969683957320595,0,Thompson Sampling
3,3.436948012608076,0,Thompson Sampling
3,5.750512840553634,0,Thompson Sampling
3,3.188910468643017,0,Thompson Sampling
3,2.984901963148247,0,Thompson Sampling
3,3.0521490698122964,0,Thompson Sampling
3,4.654562536745241,0,Thompson Sampling
3,4.4856240060459935,0,Thompson Sampling
3,3.6304906786965203,0,Thompson Sampling
3,4.05171824952284,0,Thompson Sampling
3,4.757813880063681,0,Thompson Sampling
3,4.586059372551183,0,Thompson Sampling
3,3.348181908724409,0,Thompson Sampling
3,2.993037374980318,0,Thompson Sampling
3,3.058117222036939,0,Thompson Sampling
3,5.443811897436661,0,Thompson Sampling
3,2.8911096881429152,0,Thompson Sampling
3,3.8040807955009934,0,Thompson Sampling
3,2.1414237470632083,0,Thompson Sampling
3,5.2074584578516685,0,Thompson Sampling
3,5.228308153345413,0,Thompson Sampling
3,4.520946749722772,0,Thompson Sampling
3,4.58796912458501,0,Thompson Sampling
3,2.6079062444479186,0,Thompson Sampling
3,3.615787839866113,0,Thompson Sampling
3,3.316866227041109,0,Thompson Sampling
3,3.078138329444977,0,Thompson Sampling
3,4.727159997032766,0,Thompson Sampling
3,1.7318377286542392,0,Thompson Sampling
3,4.101144158240876,0,Thompson Sampling
3,4.8218419016725935,0,Thompson Sampling
3,1.76096269730176,0,Thompson Sampling
3,4.037243962653351,0,Thompson Sampling
3,5.288062983821076,0,Thompson Sampling
3,4.775751831792261,0,Thompson Sampling
3,1.4627035677267224,0,Thompson Sampling
3,3.9138135921514774,0,Thompson Sampling
3,2.3554642852523466,0,Thompson Sampling
3,4.454345519288944,0,Thompson Sampling
3,3.451282977106276,0,Thompson Sampling
3,3.9359899885715652,0,Thompson Sampling
3,3.7732904534780234,0,Thompson Sampling
3,3.785800065356738,0,Thompson Sampling
3,4.134329551685117,0,Thompson Sampling
3,2.2058569307602234,0,Thompson Sampling
3,2.259175166148255,0,Thompson Sampling
3,4.6931440505042445,0,Thompson Sampling
3,5.161842229904991,0,Thompson Sampling
3,2.821719997760113,0,Thompson Sampling
3,4.269722379628265,0,Thompson Sampling
3,3.580764773756416,0,Thompson Sampling
3,3.5823572065932607,0,Thompson Sampling
3,5.3646082757091085,0,Thompson Sampling
3,5.833370277082386,0,Thompson Sampling
3,4.08713425684254,0,Thompson Sampling
3,4.088476457909503,0,Thompson Sampling
3,3.765967610303469,0,Thompson Sampling
3,4.47595980517802,0,Thompson Sampling
3,2.342065860839574,0,Thompson Sampling
3,4.245103313786778,0,Thompson Sampling
3,5.462722787379612,0,Thompson Sampling
3,3.7595633532408566,0,Thompson Sampling
3,4.012330174950072,0,Thompson Sampling
3,5.142117320871755,0,Thompson Sampling
3,5.617797895766477,0,Thompson Sampling
3,3.6770145620307706,0,Thompson Sampling
3,5.845052851033165,0,Thompson Sampling
3,1.6673201326020286,0,Thompson Sampling
3,2.873776448548872,0,Thompson Sampling
3,2.9638281256100196,0,Thompson Sampling
3,4.979453991939323,0,Thompson Sampling
3,5.9724978868498875,0,Thompson Sampling
3,3.2796186797898645,0,Thompson Sampling
3,4.630179777067953,0,Thompson Sampling
3,3.510961068769417,0,Thompson Sampling
3,3.554821461615843,0,Thompson Sampling
3,4.095021371743467,0,Thompson Sampling
3,3.7686722659587315,0,Thompson Sampling
